ID,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME
1044,44,"Private",167005,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,60,"large"
1048,23,"Private",217961,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"small"
1052,53,"Self-emp-not-inc",263925,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"large"
1056,32,"Private",87643,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"small"
1060,45,"Private",185385,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,47,"large"
1064,34,"Private",157886,"Assoc-acdm",12,"Separated","Other-service","Unmarried","White","Female",0,0,40,"small"
1068,36,"Private",29984,"12th",8,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"small"
1072,38,"Private",132879,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1902,40,"large"
1076,19,"Self-emp-not-inc",36012,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,20,"small"
1080,43,"State-gov",227910,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"large"
1084,41,"Local-gov",195258,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"large"
1088,29,"Private",201954,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,35,"small"
1092,44,"Self-emp-not-inc",120539,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"large"
1096,22,"Self-emp-not-inc",361280,"Bachelors",13,"Never-married","Prof-specialty","Own-child","Asian-Pac-Islander","Male",0,0,20,"small"
1100,43,"Private",182254,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"small"
1104,41,"Private",118619,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,50,"small"
1108,29,"Private",131088,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"small"
1112,33,"Private",35378,"Bachelors",13,"Married-civ-spouse","Sales","Wife","White","Female",0,0,45,"large"
1116,60,"Self-emp-inc",226355,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,2415,70,"large"
1120,53,"Private",288020,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"small"
1124,36,"Private",112497,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"small"
1128,63,"Federal-gov",124244,"HS-grad",9,"Widowed","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"small"
1136,31,"Private",184307,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"large"
1140,41,"Private",328447,"1st-4th",2,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"small"
1144,40,"Private",214010,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,37,"small"
1148,46,"Private",185041,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"small"
1152,40,"Private",520586,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,39,"small"
1156,34,"Private",117529,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,54,"small"
1160,20,"Private",275691,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,28,"small"
1164,54,"Private",96062,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"large"
1172,50,"Private",157043,"11th",7,"Divorced","Other-service","Not-in-family","Black","Female",0,0,40,"small"
1180,24,"Local-gov",289886,"11th",7,"Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Male",0,0,45,"small"
1184,32,"Private",202952,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"small"
1188,65,"Private",118779,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"small"
1192,48,"Private",182862,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"large"
1196,49,"Local-gov",116892,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","Black","Female",0,0,40,"small"
1200,50,"Private",75472,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",4386,0,40,"small"
1204,44,"Private",344060,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"large"
1208,38,"Private",79619,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,42,"large"
1212,37,"Private",203070,"Some-college",10,"Separated","Adm-clerical","Own-child","White","Male",0,0,62,"small"
1220,38,"Private",200818,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
1224,55,"Private",176317,"HS-grad",9,"Widowed","Adm-clerical","Own-child","White","Female",0,0,40,"small"
1228,42,"Self-emp-not-inc",166813,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"small"
1232,52,"Federal-gov",31838,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"small"
1236,23,"Private",174754,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,30,"small"
1240,42,"Private",65372,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"small"
1244,65,"Self-emp-not-inc",167414,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,59,"large"
1248,49,"Private",148995,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"small"
1252,48,"Self-emp-not-inc",397466,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"small"
1256,29,"Private",128604,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,"small"
1260,37,"State-gov",136137,"Some-college",10,"Separated","Adm-clerical","Not-in-family","White","Male",0,0,40,"small"
1264,73,"Private",29778,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,37,"small"
1268,50,"Self-emp-not-inc",343748,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"small"
1272,27,"Private",115831,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"small"
1276,51,"Local-gov",152754,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"large"
1280,42,"Private",342865,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"small"
1284,21,"Private",164019,"Some-college",10,"Never-married","Farming-fishing","Own-child","Black","Male",0,0,10,"small"
1288,57,"Private",182062,"10th",6,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"small"
1292,63,"Self-emp-not-inc",795830,"1st-4th",2,"Widowed","Other-service","Unmarried","White","Female",0,0,30,"small"
1296,26,"Private",280093,"5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1628,50,"small"
1300,22,"Private",58222,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
1304,36,"Self-emp-not-inc",180686,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"small"
1308,26,"Private",202203,"5th-6th",3,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"small"
1312,28,"Private",192932,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"small"
1316,24,"Private",96279,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"small"
1320,48,"Private",55237,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"large"
1324,55,"Private",121912,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,24,"large"
1328,52,"Private",168381,"HS-grad",9,"Widowed","Other-service","Unmarried","Asian-Pac-Islander","Female",0,0,40,"large"
1332,20,"Private",324469,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"small"
1336,33,"Private",40681,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",3674,0,16,"small"
1340,38,"State-gov",34180,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"small"
1344,59,"State-gov",105363,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"small"
1352,32,"Self-emp-inc",199765,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,50,"large"
1356,61,"Self-emp-not-inc",30073,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,1848,60,"large"
1360,23,"Private",181820,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"small"
1364,51,"Private",203435,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,40,"small"
1368,53,"Federal-gov",225339,"Some-college",10,"Widowed","Adm-clerical","Not-in-family","Black","Female",0,0,40,"small"
1376,41,"Private",102332,"HS-grad",9,"Divorced","Sales","Unmarried","Black","Female",0,0,40,"small"
1380,32,"Private",97429,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"small"
1384,19,"Private",119075,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,50,"small"
1388,40,"Self-emp-not-inc",266324,"Some-college",10,"Divorced","Exec-managerial","Other-relative","White","Male",0,1564,70,"large"
1392,40,"Local-gov",289403,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,1887,40,"large"
1396,42,"Private",230624,"10th",6,"Never-married","Transport-moving","Unmarried","White","Male",0,0,40,"large"
1400,50,"Private",137815,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"large"
1404,31,"Private",66815,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"small"
1408,39,"Local-gov",352628,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,50,"large"
1412,43,"Self-emp-inc",196945,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,78,"small"
1416,28,"State-gov",73211,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,0,20,"small"
1420,47,"Private",115070,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
1424,41,"Private",184102,"11th",7,"Divorced","Other-service","Not-in-family","White","Male",0,0,40,"small"
1428,39,"Private",297847,"9th",5,"Married-civ-spouse","Other-service","Wife","Black","Female",3411,0,34,"small"
1432,59,"Private",296253,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"small"
1436,58,"Self-emp-inc",183870,"10th",6,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,0,40,"small"
1440,47,"Private",67716,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"large"
1444,38,"Private",27997,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"small"
1448,44,"Self-emp-not-inc",120837,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,66,"small"
1452,60,"Private",185749,"11th",7,"Widowed","Transport-moving","Unmarried","Black","Male",0,0,40,"small"
1456,56,"Private",311249,"HS-grad",9,"Widowed","Adm-clerical","Unmarried","Black","Female",0,0,38,"small"
1460,41,"Self-emp-inc",94113,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"large"
1464,39,"Private",51100,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"large"
1468,49,"Private",101320,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,75,"small"
1472,25,"Private",98283,"Bachelors",13,"Never-married","Prof-specialty","Own-child","Asian-Pac-Islander","Male",0,0,40,"small"
1476,47,"Private",34248,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,38,"small"
1480,33,"Self-emp-not-inc",235271,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"small"
1484,26,"Private",256263,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,25,"small"
1488,25,"Private",174592,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,25,"small"
1492,26,"Private",101150,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,41,"small"
1496,28,"Self-emp-inc",210295,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"large"
1500,19,"Private",225775,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"small"
1504,64,"Self-emp-inc",179436,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,55,"large"
1508,42,"Private",245317,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"small"
1512,30,"Self-emp-not-inc",167990,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,65,"large"
1516,44,"Private",123983,"Bachelors",13,"Divorced","Other-service","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"small"
1520,17,"Local-gov",32124,"9th",5,"Never-married","Other-service","Own-child","Black","Male",0,0,9,"small"
1524,20,"Private",170800,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Female",0,0,40,"small"
1528,48,"Private",176026,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"small"
1532,40,"Private",85995,"10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"large"
1536,30,"Private",197058,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"small"
1540,35,"Private",265954,"HS-grad",9,"Separated","Other-service","Not-in-family","Black","Male",0,0,40,"small"
1544,59,"Local-gov",165695,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
1548,38,"Private",180342,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"small"
1552,17,"Private",130806,"10th",6,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,24,"small"
1556,44,"Private",139338,"12th",8,"Divorced","Transport-moving","Unmarried","Black","Male",0,0,40,"small"
1560,21,"Private",236684,"Some-college",10,"Never-married","Other-service","Other-relative","Black","Female",0,0,8,"small"
1564,51,"Private",154342,"7th-8th",4,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"small"
1568,33,"Private",78707,"11th",7,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"small"
1572,44,"Private",216907,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1848,40,"large"
1576,52,"Private",208137,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"small"
1584,39,"Private",128715,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",10520,0,40,"large"
1588,28,"Self-emp-not-inc",125442,"HS-grad",9,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"small"
1592,26,"Local-gov",46097,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"small"
1596,33,"Private",149184,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"large"
1600,24,"Private",216129,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"small"
1604,57,"Private",236944,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"large"
1608,47,"Private",102318,"HS-grad",9,"Separated","Craft-repair","Own-child","White","Male",0,0,40,"small"
1612,36,"Private",85272,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,30,"large"
1616,60,"Private",53707,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
1620,38,"Local-gov",107513,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"small"
1624,44,"Private",147206,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"small"
1628,52,"Private",147876,"Bachelors",13,"Married-civ-spouse","Sales","Wife","White","Female",15024,0,60,"large"
1632,67,"Local-gov",258973,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,24,"small"
1636,57,"Private",175942,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"large"
